order_id,customer_id,order_date,category,price_per_unit,quantity,total_amount,discount_rate,final_amount,payment_method,order_status,review_score,city,delivery_days,review_missing_flag,delivery_days_missing_flag
ORD006435,CUST02136,2021-10-13,Electronics,762483.95,1,762483.95,0.0,648111.36,COD,Delivered,2.0,Jakarta,7.0,0,1
ORD009496,CUST01134,2023-08-12,Sports,136169.48,1,136169.48,0.3,95318.64,E-Wallet,Delivered,4.0,Bogor,14.0,0,0
ORD008292,CUST00212,2023-05-29,Sports,55078.13,2,110156.26,0.0,110156.26,Credit Card,Cancelled,5.0,Depok,,0,1
ORD013376,CUST04822,2021-09-15,Sports,22407.23,5,112036.15,0.25,84027.11,E-Wallet,Cancelled,4.0,Surabaya,,1,1
ORD013662,CUST00842,2022-05-12,Electronics,57002.8,1,57002.8,0.1,51302.52,Credit Card,Delivered,4.0,Bogor,11.0,1,0
ORD009646,CUST01360,2023-08-25,Automotive,71498.56,1,71498.56,0.05,67923.63,COD,Shipped,5.0,Depok,,0,1
ORD010005,CUST02952,2023-07-18,Automotive,32738.83,2,65477.66,0.0,65477.66,Bank Transfer,Delivered,4.0,Jakarta,14.0,0,0
ORD006951,CUST04312,2023-10-10,Fashion,808203.11,1,808203.11,0.15,686972.64,E-Wallet,Shipped,3.0,Tangerang,,0,1
ORD004090,CUST02438,2022-01-24,Books,165091.73,2,330183.46,0.25,247637.6,Credit Card,Shipped,4.0,Bogor,,1,1
ORD011611,CUST03041,2023-11-23,Books,67276.31,2,134552.62,0.0,134552.62,E-Wallet,Delivered,4.0,Bogor,14.0,0,0
ORD006040,CUST04737,2022-11-09,Automotive,1807925.05,2,3615850.1,0.5,1807925.05,Bank Transfer,Returned,4.0,Depok,,0,1
ORD008765,CUST00802,2023-10-09,Books,210990.1,1,210990.1,0.3,147693.07,COD,Processing,5.0,Palembang,,0,1
ORD016081,CUST01387,2022-03-07,Automotive,29798.6,1,29798.6,0.5,14899.3,E-Wallet,Delivered,4.0,Medan,13.0,1,0
ORD007947,CUST03083,2022-06-02,Home & Living,15582.39,100,31164.78,0.0,31164.78,Debit Card,Delivered,5.0,Palembang,4.0,0,0
ORD003602,CUST04726,2021-09-05,Fashion,139829.25,2,279658.5,0.0,279658.5,E-Wallet,Delivered,4.0,Palembang,12.0,1,0
ORD017534,CUST04785,2022-07-26,Health,191351.45,1,191351.45,0.1,172216.31,E-Wallet,Shipped,5.0,Tangerang,,0,1
ORD016721,CUST01445,2023-10-21,Health,405569.86,1,405569.86,0.3,283898.9,COD,Delivered,4.0,Tangerang,7.0,0,0
ORD008646,CUST02366,2022-09-15,Fashion,274971.06,1,274971.06,0.0,274971.06,Debit Card,Delivered,4.0,Depok,4.0,0,0
ORD011977,CUST01026,2023-02-16,Automotive,592970.42,1,592970.42,0.1,533673.38,Credit Card,Delivered,2.0,Bandung,4.0,0,0
ORD002924,CUST04463,2023-12-14,Books,49305.52,2,98611.04,0.0,98611.04,E-Wallet,Processing,5.0,Bandung,,0,1
ORD014047,CUST00029,2023-10-18,Fashion,788528.99,3,2365586.97,0.0,2365586.97,Credit Card,Shipped,4.0,Depok,,0,1
ORD001065,CUST02200,2021-09-01,Beauty,43951.42,1,43951.42,0.0,43951.42,Bank Transfer,Delivered,4.0,Bandung,5.0,0,0
ORD006700,CUST02458,2023-06-20,Automotive,420334.79,1,420334.79,0.0,420334.79,Debit Card,Delivered,2.0,Surabaya,1.0,0,0
ORD013891,CUST01653,2022-06-22,Sports,173549.4,3,520648.2,0.0,390486.15,Credit Card,Shipped,5.0,Semarang,,0,1
ORD018907,CUST03797,2023-09-10,Fashion,42314.83,2,84629.66,0.15,71935.21,Credit Card,Delivered,3.0,Palembang,11.0,0,0
ORD010820,CUST00821,2022-10-01,F&B,106131.95,10,1061319.5,0.5,530659.75,COD,Delivered,4.0,Makassar,7.0,0,1
ORD015719,CUST00591,2023-01-08,Electronics,106738.99,1,106738.99,0.0,90728.14,E-Wallet,Processing,5.0,Bogor,,0,1
ORD001772,CUST00766,2022-11-29,Home & Living,78953.57,3,236860.71,0.0,236860.71,Debit Card,Delivered,5.0,Medan,1.0,0,0
ORD007563,CUST01496,2023-01-15,Books,227700.38,2,455400.76,0.3,318780.53,Debit Card,Delivered,4.0,Medan,8.0,0,0
ORD000333,CUST03436,2022-04-05,Books,14104.52,1,14104.52,0.2,11283.62,Bank Transfer,Delivered,5.0,Unknown,10.0,0,0
ORD003990,CUST02758,2022-06-13,Fashion,733382.33,2,1466764.66,0.0,1466764.66,Credit Card,Delivered,4.0,Jakarta,7.0,0,1
ORD009521,CUST04612,2023-09-12,Books,203425.16,1,203425.16,0.15,172911.39,E-Wallet,Shipped,5.0,Tangerang,,0,1
ORD007640,CUST03524,2021-03-22,F&B,19018.09,1,19018.09,0.3,13312.66,COD,Delivered,5.0,Medan,1.0,0,0
ORD003866,CUST04521,2022-04-04,Home & Living,65785.88,2,131571.76,0.0,131571.76,E-Wallet,Delivered,4.0,Depok,2.0,0,0
ORD006830,CUST00046,2021-07-30,Books,84850.08,1,84850.08,0.3,59395.06,Debit Card,Delivered,5.0,Bandung,10.0,0,0
ORD014236,CUST00725,2021-07-22,Automotive,223909.81,1,223909.81,0.05,212714.32,Bank Transfer,Processing,2.0,Surabaya,,0,1
ORD007354,CUST00841,2021-08-10,Books,290517.33,2,581034.66,0.05,551982.93,E-Wallet,Shipped,5.0,Jakarta,,0,1
ORD017755,CUST01424,2023-02-14,Fashion,63320.7,1,63320.7,0.0,63320.7,Bank Transfer,Cancelled,2.0,Surabaya,,0,1
ORD007213,CUST00491,2023-05-10,Sports,164816.1,1,164816.1,0.15,140093.68,E-Wallet,Delivered,4.0,Depok,12.0,1,0
ORD005759,CUST03598,2021-08-05,Electronics,136234.44,1,136234.44,0.0,136234.44,COD,Cancelled,5.0,Makassar,,0,1
ORD015920,CUST04851,2022-02-18,F&B,157207.91,1,157207.91,0.05,149347.51,E-Wallet,Returned,4.0,Bogor,,0,1
ORD008772,CUST04796,2022-10-26,Sports,15708.32,1,15708.32,0.0,15708.32,Credit Card,Shipped,4.0,Bogor,,1,1
ORD002300,CUST04270,2022-01-09,F&B,124345.25,100,124345.25,0.3,87041.67,E-Wallet,Processing,4.0,Depok,,0,1
ORD016564,CUST04461,2022-01-23,F&B,74799.44,2,149598.88,0.25,112199.16,COD,Processing,4.0,Bogor,,0,1
ORD004468,CUST03101,2022-01-24,Automotive,277568.84,2,555137.68,0.5,277568.84,Unknown,Shipped,5.0,Tangerang,,0,1
ORD008632,CUST04749,2021-05-06,Health,700699.13,1,700699.13,0.1,630629.22,E-Wallet,Shipped,4.0,Semarang,,0,1
ORD012354,CUST01375,2021-07-14,Books,470844.86,2,941689.72,0.25,706267.29,Bank Transfer,Delivered,5.0,Tangerang,10.0,0,0
ORD005170,CUST02066,2022-07-30,Toys,17827.11,1,17827.11,0.0,17827.11,Debit Card,Delivered,4.0,Palembang,8.0,0,0
ORD004247,CUST02446,2023-06-05,Sports,165088.21,2,330176.42,0.0,330176.42,COD,Delivered,3.0,Semarang,2.0,0,0
ORD005747,CUST01880,2023-09-15,Fashion,424591.02,3,1273773.06,0.0,1273773.06,Bank Transfer,Delivered,5.0,Depok,10.0,0,0
ORD008732,CUST04293,2023-05-04,Fashion,26596.58,2,53193.16,0.0,39894.87,Debit Card,Processing,4.0,Jakarta,,1,1
ORD005921,CUST03869,2023-10-18,Home & Living,96171.39,1,96171.39,0.15,81745.68,E-Wallet,Delivered,2.0,Bogor,2.0,0,0
ORD011223,CUST03478,2022-01-28,Home & Living,53030.24,1,53030.24,0.15,45075.7,E-Wallet,Delivered,5.0,Tangerang,10.0,0,0
ORD001684,CUST03988,2023-03-29,Toys,206854.83,2,413709.66,0.15,351653.21,E-Wallet,Delivered,5.0,Jakarta,4.0,0,0
ORD016891,CUST01916,2022-05-18,Beauty,247259.95,4,989039.8,0.5,494519.9,E-Wallet,Shipped,5.0,Makassar,,0,1
ORD018151,CUST02815,2023-10-10,Beauty,135167.39,1,135167.39,0.0,135167.39,Credit Card,Delivered,4.0,Jakarta,10.0,1,0
ORD006537,CUST00913,2023-10-21,F&B,224217.3,1,224217.3,0.3,156952.11,E-Wallet,Delivered,1.0,Makassar,5.0,0,0
ORD000579,CUST02223,2021-04-19,Toys,48925.6,2,97851.2,0.0,97851.2,Bank Transfer,Shipped,4.0,Makassar,,0,1
ORD011831,CUST04912,2022-08-04,Electronics,324419.2,20,6488384.0,0.2,5190707.2,Debit Card,Processing,3.0,Bogor,,0,1
ORD000335,CUST00565,2023-08-11,Sports,166392.05,1,166392.05,0.15,141433.24,E-Wallet,Delivered,2.0,Medan,5.0,0,0
ORD006244,CUST02636,2022-04-03,Home & Living,656828.13,2,1313656.26,0.05,1247973.45,Bank Transfer,Delivered,2.0,Bandung,9.0,0,0
ORD016770,CUST02451,2022-04-03,F&B,879653.3,1,879653.3,0.0,879653.3,Bank Transfer,Shipped,3.0,Surabaya,,0,1
ORD011732,CUST01174,2023-02-22,Health,164590.63,4,658362.52,0.0,658362.52,Bank Transfer,Processing,4.0,Bandung,,0,1
ORD004586,CUST01396,2023-06-11,Fashion,83236.44,3,249709.32,0.15,212252.92,Credit Card,Delivered,3.0,Makassar,7.0,0,0
ORD006984,CUST03428,2023-10-14,Automotive,142566.28,1,142566.28,0.25,106924.71,E-Wallet,Delivered,5.0,Bandung,13.0,0,0
ORD015280,CUST03744,2021-05-23,Health,116875.29,1,116875.29,0.1,105187.76,Credit Card,Delivered,5.0,Bogor,12.0,0,0
ORD007021,CUST01222,2022-03-02,Electronics,291529.53,1,291529.53,0.05,276953.05,Credit Card,Delivered,4.0,Palembang,12.0,0,0
ORD015447,CUST03213,2023-05-27,Books,203307.83,20,4066156.6,0.1,3659540.94,COD,Cancelled,3.0,Bandung,,0,1
ORD000677,CUST02944,2023-09-24,Fashion,404624.32,1,404624.32,0.05,384393.1,Bank Transfer,Delivered,3.0,Bogor,7.0,0,1
ORD014994,CUST01020,2022-07-28,Fashion,381707.92,1,381707.92,0.3,267195.54,Credit Card,Delivered,4.0,Bandung,11.0,0,0
ORD005103,CUST00181,2022-08-20,Sports,375752.39,2,751504.78,0.0,751504.78,Credit Card,Shipped,5.0,Semarang,,0,1
ORD006312,CUST03975,2022-07-28,Toys,367782.79,1,367782.79,0.5,183891.39,Bank Transfer,Delivered,1.0,Surabaya,7.0,0,1
ORD006668,CUST04737,2023-01-06,Toys,106952.23,1,106952.23,0.05,101604.62,COD,Delivered,4.0,Unknown,5.0,0,0
ORD000783,CUST04787,2023-03-10,Home & Living,684118.07,1,684118.07,0.05,649912.17,Credit Card,Delivered,3.0,Semarang,8.0,0,0
ORD015493,CUST04500,2023-10-16,Beauty,153234.45,1,153234.45,0.3,107264.12,E-Wallet,Delivered,5.0,Palembang,13.0,0,0
ORD008853,CUST04489,2022-03-02,Electronics,86162.22,5,430811.1,0.05,409270.54,Bank Transfer,Delivered,1.0,Semarang,2.0,0,0
ORD017622,CUST02447,2022-08-07,Home & Living,505924.48,2,1011848.96,0.0,1011848.96,Bank Transfer,Delivered,5.0,Medan,14.0,0,0
ORD001797,CUST00344,2021-03-22,Toys,475225.47,4,1900901.88,0.2,1520721.5,E-Wallet,Delivered,3.0,Bogor,9.0,0,0
ORD017619,CUST02363,2021-07-05,Books,153984.24,3,461952.72,0.5,230976.36,Debit Card,Delivered,4.0,Palembang,7.0,0,0
ORD013925,CUST01040,2021-11-19,Health,890822.6,1,890822.6,0.3,623575.82,E-Wallet,Delivered,4.0,Medan,8.0,0,0
ORD017960,CUST04168,2022-02-27,Fashion,62516.52,2,125033.04,0.3,87523.13,E-Wallet,Delivered,5.0,Semarang,2.0,0,0
ORD018444,CUST00795,2022-05-13,Home & Living,147398.32,1,147398.32,0.3,103178.82,Bank Transfer,Delivered,4.0,Makassar,9.0,0,0
ORD006926,CUST00461,2021-06-19,Automotive,154190.88,1,154190.88,0.05,146481.34,Credit Card,Delivered,5.0,Palembang,12.0,0,0
ORD018725,CUST04461,2022-03-31,Health,481817.76,20,9636355.2,0.25,7227266.4,Unknown,Delivered,5.0,Makassar,8.0,0,0
ORD019663,CUST02732,2021-11-10,Automotive,211446.7,3,634340.1,0.05,602623.09,COD,Shipped,4.0,Palembang,,1,1
ORD016540,CUST00824,2023-01-27,Electronics,621222.36,1,621222.36,0.1,559100.12,Debit Card,Delivered,1.0,Surabaya,6.0,0,0
ORD003167,CUST02474,2023-06-29,Electronics,35413.84,2,70827.68,0.0,70827.68,Bank Transfer,Delivered,4.0,Bogor,8.0,0,0
ORD004062,CUST00056,2022-08-16,Sports,1000.0,2,1301176.88,0.15,1106000.35,Debit Card,Delivered,4.0,Makassar,14.0,0,0
ORD002298,CUST01634,2022-06-17,Sports,16416.32,1,16416.32,0.0,16416.32,E-Wallet,Delivered,4.0,Jakarta,4.0,0,0
ORD018633,CUST04540,2022-05-31,Sports,491963.25,2,983926.5,0.05,934730.17,Debit Card,Delivered,4.0,Tangerang,4.0,0,0
ORD007570,CUST02650,2021-03-05,Electronics,134244.3,1,134244.3,0.1,120819.87,Bank Transfer,Processing,4.0,Bandung,,1,1
ORD006336,CUST04645,2022-11-27,Health,1470277.15,4,5881108.6,0.25,4410831.45,COD,Delivered,2.0,Tangerang,1.0,0,0
ORD002837,CUST00017,2021-04-30,Electronics,2501756.89,1,2501756.89,0.5,1250878.45,E-Wallet,Delivered,5.0,Bandung,3.0,0,0
ORD018070,CUST03548,2021-08-05,Automotive,419948.18,1,419948.18,0.5,209974.09,Bank Transfer,Delivered,2.0,Bogor,7.0,0,1
ORD016243,CUST04934,2022-10-11,Toys,366317.91,1,366317.91,0.0,366317.91,E-Wallet,Delivered,4.0,Depok,7.0,0,0
ORD006075,CUST00989,2023-02-28,Fashion,71172.95,5,355864.75,0.5,177932.38,Credit Card,Processing,4.0,Makassar,,0,1
ORD001956,CUST02859,2023-12-25,Automotive,45582.26,1,45582.26,0.25,34186.69,E-Wallet,Delivered,4.0,Tangerang,1.0,0,0
ORD005643,CUST02541,2022-09-13,Sports,288844.97,5,1444224.85,0.25,1083168.64,Credit Card,Delivered,4.0,Jakarta,6.0,0,0
ORD018284,CUST04220,2023-12-05,Books,571016.52,1,571016.52,0.1,513914.87,Unknown,Delivered,5.0,Medan,7.0,0,1
ORD005858,CUST01450,2021-08-05,Beauty,206235.93,2,412471.86,0.15,350601.08,E-Wallet,Cancelled,4.0,Semarang,,0,1
ORD010012,CUST02107,2023-09-19,F&B,227697.72,4,910790.88,0.5,455395.44,Unknown,Cancelled,4.0,Tangerang,,0,1
ORD017177,CUST00304,2023-02-18,Sports,45922.44,1,45922.44,0.1,41330.2,Bank Transfer,Delivered,3.0,Surabaya,4.0,0,0
ORD008524,CUST01820,2021-06-07,Books,468348.63,2,936697.26,0.0,936697.26,Credit Card,Delivered,4.0,Medan,10.0,0,0
ORD012147,CUST02496,2021-02-16,Home & Living,130395.69,1,130395.69,0.05,123875.91,Credit Card,Delivered,4.0,Jakarta,7.0,0,1
ORD017563,CUST03169,2023-11-28,Books,259844.47,2,519688.94,0.15,441735.6,Credit Card,Delivered,4.0,Jakarta,9.0,1,0
ORD000534,CUST03193,2023-02-14,Home & Living,205439.73,3,616319.19,0.0,616319.19,Bank Transfer,Delivered,4.0,Bogor,13.0,0,0
ORD014698,CUST04276,2021-02-25,Sports,307014.19,1,307014.19,0.0,307014.19,E-Wallet,Shipped,4.0,Surabaya,,0,1
ORD000470,CUST02157,2021-06-06,Fashion,206048.27,2,412096.54,0.3,288467.58,COD,Delivered,5.0,Bogor,4.0,0,0
ORD019318,CUST01962,2023-01-26,Sports,273331.38,1,273331.38,0.3,191331.97,Debit Card,Delivered,2.0,Semarang,3.0,0,0
ORD019826,CUST03283,2021-05-08,Sports,67376.88,2,134753.76,0.0,134753.76,Bank Transfer,Delivered,4.0,Depok,7.0,0,1
ORD015101,CUST00537,2023-02-15,Books,133004.72,2,266009.44,0.2,212807.55,Debit Card,Shipped,3.0,Surabaya,,0,1
ORD003762,CUST02267,2021-03-01,Toys,6316.67,1,6316.67,0.25,4737.5,Debit Card,Processing,3.0,Surabaya,,0,1
ORD016085,CUST02868,2021-03-07,F&B,51481.33,10,514813.3,0.0,514813.3,Credit Card,Delivered,4.0,Surabaya,3.0,1,0
ORD019511,CUST03730,2023-11-01,Sports,327949.53,3,983848.59,0.0,983848.59,Credit Card,Delivered,4.0,Depok,8.0,0,0
ORD014225,CUST04350,2022-09-26,Beauty,461305.19,2,922610.38,0.25,691957.79,Bank Transfer,Delivered,5.0,Tangerang,1.0,0,0
ORD014075,CUST04362,2023-06-18,Books,231648.19,1,231648.19,0.2,185318.55,Debit Card,Shipped,2.0,Bogor,,0,1
ORD005996,CUST01137,2023-07-25,Beauty,88739.76,1,88739.76,0.05,84302.77,Bank Transfer,Processing,5.0,Bogor,,0,1
ORD001267,CUST01448,2023-11-08,Health,15304.09,2,30608.18,0.0,30608.18,Unknown,Delivered,3.0,Bogor,7.0,0,1
ORD006374,CUST01556,2022-11-19,Sports,897086.48,1,897086.48,0.25,672814.86,Credit Card,Delivered,5.0,Depok,3.0,0,0
ORD018793,CUST02495,2023-02-15,Home & Living,460889.33,1,460889.33,0.05,437844.86,Credit Card,Delivered,4.0,Palembang,9.0,0,0
ORD019921,CUST00745,2022-04-10,Home & Living,232593.75,3,697781.25,0.5,348890.62,Unknown,Delivered,4.0,Bogor,5.0,0,0
ORD006219,CUST04349,2023-10-27,Books,212141.78,3,636425.34,0.2,509140.27,Credit Card,Delivered,5.0,Medan,2.0,0,0
ORD006245,CUST04848,2023-04-16,Health,51471.01,1,51471.01,0.3,36029.71,Credit Card,Shipped,5.0,Makassar,,0,1
ORD014238,CUST01499,2022-04-29,Toys,121699.7,3,365099.1,0.3,255569.37,E-Wallet,Shipped,4.0,Bandung,,0,1
ORD003781,CUST02149,2021-09-22,Toys,122348.84,1,122348.84,0.3,85644.19,Credit Card,Delivered,2.0,Tangerang,9.0,0,0
ORD013116,CUST03147,2021-11-15,Home & Living,435088.81,2,870177.62,0.15,739650.98,Bank Transfer,Delivered,5.0,Surabaya,1.0,0,0
ORD008915,CUST01444,2022-07-31,Beauty,190845.89,2,381691.78,0.15,324438.01,Bank Transfer,Delivered,4.0,Jakarta,10.0,0,0
ORD006490,CUST02623,2022-10-03,Electronics,72311.23,4,289244.92,0.5,144622.46,Credit Card,Shipped,4.0,Medan,,0,1
ORD005834,CUST02384,2023-11-13,Sports,148107.54,4,592430.16,0.1,533187.14,Bank Transfer,Delivered,4.0,Tangerang,11.0,0,0
ORD005332,CUST02376,2023-12-09,Electronics,770079.08,1,770079.08,0.2,616063.26,Bank Transfer,Cancelled,4.0,Surabaya,,0,1
ORD014710,CUST00498,2023-04-03,Electronics,116080.99,20,2321619.8,0.5,1160809.9,E-Wallet,Processing,1.0,Medan,,0,1
ORD005344,CUST02602,2022-12-14,Home & Living,440197.53,1,440197.53,0.0,440197.53,E-Wallet,Processing,4.0,Bandung,,0,1
ORD013942,CUST01792,2023-12-03,Books,271833.9,1,271833.9,0.2,217467.12,E-Wallet,Delivered,3.0,Makassar,13.0,0,0
ORD004563,CUST01893,2022-08-06,Electronics,155439.43,2,310878.86,0.25,233159.14,Bank Transfer,Delivered,5.0,Unknown,7.0,0,1
ORD008592,CUST04133,2023-08-23,Electronics,493322.18,1,493322.18,0.0,493322.18,Credit Card,Cancelled,4.0,Surabaya,,0,1
ORD001567,CUST03869,2021-11-03,Sports,127130.41,1,127130.41,0.05,120773.89,E-Wallet,Delivered,1.0,Depok,5.0,0,0
ORD016841,CUST01094,2023-05-17,Automotive,52318.97,3,156956.91,0.25,117717.68,E-Wallet,Shipped,4.0,Makassar,,0,1
ORD016692,CUST01480,2023-02-15,Home & Living,74976.82,1,74976.82,0.5,37488.41,Credit Card,Delivered,5.0,Semarang,10.0,0,0
ORD008319,CUST03016,2023-04-15,Home & Living,492184.12,2,984368.24,0.3,689057.77,E-Wallet,Delivered,4.0,Palembang,11.0,0,0
ORD006367,CUST03742,2022-03-21,Health,91473.56,1,91473.56,0.25,68605.17,E-Wallet,Shipped,5.0,Tangerang,,0,1
ORD004515,CUST02590,2023-04-06,Sports,18501.61,1,18501.61,0.0,18501.61,Bank Transfer,Delivered,5.0,Jakarta,6.0,0,0
ORD016307,CUST00156,2023-12-27,Electronics,26202.1,1,26202.1,0.1,23581.89,Credit Card,Delivered,5.0,Bandung,4.0,0,0
ORD010092,CUST03773,2023-01-22,Books,190266.55,2,380533.1,0.0,380533.1,E-Wallet,Delivered,3.0,Bogor,3.0,0,0
ORD017264,CUST04592,2022-07-26,Toys,695420.56,1,695420.56,0.0,695420.56,COD,Delivered,3.0,Medan,4.0,0,0
ORD019530,CUST04289,2023-12-02,Fashion,235362.87,20,4707257.4,0.5,2353628.7,COD,Shipped,5.0,Surabaya,,0,1
ORD001545,CUST03423,2021-12-13,Books,319801.9,1,319801.9,0.05,303811.8,E-Wallet,Cancelled,4.0,Jakarta,,0,1
ORD011929,CUST02039,2023-03-20,Home & Living,1100997.85,1,1100997.85,0.05,1045947.96,Credit Card,Delivered,5.0,Surabaya,4.0,0,0
ORD015321,CUST03938,2023-10-18,Automotive,98501.37,1,98501.37,0.05,93576.3,Bank Transfer,Cancelled,4.0,Makassar,,0,1
ORD002605,CUST03194,2023-02-15,Fashion,918350.13,1,918350.13,0.15,780597.61,E-Wallet,Delivered,4.0,Jakarta,6.0,0,0
ORD009556,CUST00885,2021-06-24,Automotive,161575.18,3,484725.54,0.2,387780.43,Debit Card,Delivered,3.0,Bogor,1.0,0,0
ORD015842,CUST01289,2023-10-26,Books,271172.59,3,813517.77,0.0,610138.33,Bank Transfer,Delivered,3.0,Jakarta,12.0,0,0
ORD006827,CUST03265,2021-08-22,Toys,148586.34,2,297172.68,0.0,297172.68,COD,Shipped,3.0,Jakarta,,0,1
ORD006268,CUST00129,2021-03-22,Toys,201673.18,1,201673.18,0.0,201673.18,E-Wallet,Delivered,5.0,Medan,11.0,0,0
ORD001282,CUST00921,2022-08-12,F&B,98231.86,1,98231.86,0.15,83497.08,E-Wallet,Delivered,3.0,Tangerang,6.0,0,0
ORD002567,CUST04334,2023-04-16,Sports,463883.73,1,463883.73,0.0,463883.73,Bank Transfer,Delivered,4.0,Tangerang,7.0,0,1
ORD008333,CUST04620,2021-04-02,Sports,71082.34,1,71082.34,0.3,49757.64,Credit Card,Delivered,5.0,Medan,2.0,0,0
ORD012031,CUST02813,2023-12-11,Automotive,333431.66,1,333431.66,0.0,333431.66,E-Wallet,Delivered,5.0,Semarang,3.0,0,0
ORD002472,CUST03517,2021-05-02,Beauty,85881.99,2,171763.98,0.2,137411.18,Unknown,Delivered,4.0,Bandung,8.0,0,0
ORD019692,CUST00418,2022-06-09,Books,171811.94,1,171811.94,0.05,163221.34,Bank Transfer,Delivered,4.0,Semarang,8.0,0,0
ORD009705,CUST01168,2022-07-05,Sports,19061.65,1,19061.65,0.5,9530.83,Debit Card,Delivered,3.0,Tangerang,3.0,0,0
ORD012568,CUST01143,2022-01-15,Electronics,132763.34,2,265526.68,0.1,238974.01,COD,Delivered,4.0,Depok,11.0,0,0
ORD005220,CUST01576,2021-02-28,Automotive,243725.96,1,243725.96,0.0,243725.96,Unknown,Processing,4.0,Semarang,,0,1
ORD016493,CUST02727,2021-07-20,Automotive,369444.24,1,369444.24,0.0,369444.24,Debit Card,Delivered,4.0,Palembang,8.0,1,0
ORD010343,CUST00007,2022-02-13,Automotive,170654.46,1,170654.46,0.5,85327.23,Bank Transfer,Delivered,4.0,Tangerang,4.0,0,0
ORD005663,CUST01511,2022-04-05,Automotive,142004.18,2,284008.36,0.0,284008.36,COD,Shipped,4.0,Semarang,,0,1
ORD000441,CUST04374,2022-08-09,F&B,81571.45,1,81571.45,0.3,57100.01,E-Wallet,Delivered,2.0,Jakarta,4.0,0,0
ORD015188,CUST04444,2023-08-19,Sports,255233.17,100,255233.17,0.15,216948.19,E-Wallet,Processing,5.0,Medan,,0,1
ORD015379,CUST00711,2023-12-20,Sports,18305.92,1,18305.92,0.1,16475.33,E-Wallet,Delivered,1.0,Depok,11.0,0,0
ORD019641,CUST01864,2021-12-27,Sports,616844.44,1,616844.44,0.15,524317.77,E-Wallet,Delivered,5.0,Jakarta,7.0,0,0
ORD004127,CUST04630,2022-09-26,Home & Living,31233.27,2,62466.54,0.3,43726.58,COD,Shipped,3.0,Jakarta,,0,1
ORD016598,CUST04041,2023-10-10,Automotive,264825.77,20,5296515.4,0.15,4502038.09,Credit Card,Shipped,4.0,Depok,,0,1
ORD019961,CUST04700,2023-08-20,Books,947090.59,2,1894181.18,0.3,1325926.83,E-Wallet,Delivered,5.0,Palembang,3.0,0,0
ORD003600,CUST02244,2023-07-24,Toys,28966.83,20,579336.6,0.0,579336.6,E-Wallet,Delivered,4.0,Surabaya,7.0,1,1
ORD016475,CUST02547,2023-08-13,Fashion,249888.28,2,499776.56,0.5,249888.28,Bank Transfer,Cancelled,3.0,Makassar,,0,1
ORD014769,CUST04173,2023-07-07,F&B,359425.2,1,359425.2,0.2,287540.16,Bank Transfer,Delivered,3.0,Surabaya,12.0,0,0
ORD007366,CUST04996,2022-01-16,Toys,165717.65,1,165717.65,0.1,149145.89,Credit Card,Delivered,5.0,Palembang,5.0,0,0
ORD004295,CUST02050,2023-10-28,Home & Living,518342.76,1,518342.76,0.15,440591.35,Credit Card,Delivered,4.0,Surabaya,10.0,0,0
ORD008969,CUST03371,2021-07-04,Health,734882.29,1,734882.29,0.0,734882.29,Debit Card,Delivered,5.0,Palembang,12.0,0,0
ORD016998,CUST04401,2021-08-12,Automotive,113400.86,1,113400.86,0.0,113400.86,COD,Cancelled,5.0,Palembang,,0,1
ORD016487,CUST03968,2021-07-13,Toys,53788.27,4,215153.08,0.1,193637.77,Bank Transfer,Delivered,4.0,Makassar,11.0,0,0
ORD004094,CUST04006,2023-08-31,Home & Living,178818.59,1,178818.59,0.2,143054.87,Bank Transfer,Delivered,4.0,Surabaya,8.0,0,0
ORD019282,CUST03153,2023-02-02,Fashion,51030.32,1,51030.32,0.0,51030.32,Unknown,Delivered,3.0,Makassar,7.0,0,0
ORD015295,CUST01530,2023-09-19,F&B,473143.38,1,473143.38,0.1,425829.04,Credit Card,Delivered,3.0,Medan,3.0,0,0
ORD013631,CUST00981,2023-07-14,Sports,40133.61,1,40133.61,0.5,20066.81,E-Wallet,Delivered,2.0,Unknown,7.0,0,0
ORD015269,CUST00702,2022-02-25,Toys,28127.03,1,28127.03,0.5,14063.51,Credit Card,Delivered,4.0,Jakarta,9.0,0,0
ORD019625,CUST03114,2023-04-21,Health,16019.4,20,320388.0,0.5,160194.0,COD,Processing,4.0,Tangerang,,0,1
ORD003403,CUST04478,2022-08-12,Sports,458195.94,1,458195.94,0.3,320737.16,Bank Transfer,Shipped,1.0,Surabaya,,0,1
ORD016305,CUST02056,2022-07-03,Toys,156540.58,2,313081.16,0.0,313081.16,Bank Transfer,Delivered,4.0,Unknown,7.0,0,1
ORD003915,CUST04243,2022-11-29,Health,17921.88,1,17921.88,0.0,15233.6,Debit Card,Shipped,4.0,Makassar,,1,1
ORD019211,CUST00584,2023-08-27,Automotive,76024.2,3,228072.6,0.2,182458.08,E-Wallet,Delivered,4.0,Bogor,7.0,0,0
ORD013575,CUST03866,2021-02-14,Toys,159748.22,3,479244.66,0.0,479244.66,Debit Card,Shipped,5.0,Bandung,,0,1
ORD008411,CUST04820,2022-03-11,Health,296643.4,1,296643.4,0.05,281811.23,Bank Transfer,Delivered,4.0,Unknown,2.0,0,0
ORD015532,CUST03126,2023-03-26,F&B,299472.45,2,598944.9,0.0,598944.9,COD,Cancelled,5.0,Depok,,0,1
